NC_035108.1:461326757-461327206	1	450	SRR11006788_NODE_2_length_3368_cov_32.206320	1645	1175	95.329	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006761_NODE_1_length_7473_cov_24.460519	1544	2014	95.329	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006761_NODE_1_length_7473_cov_24.460519	3286	3756	95.329	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006486_NODE_1_length_7266_cov_14.140214	4032	3562	95.329	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006486_NODE_1_length_7266_cov_14.140214	5774	5304	95.329	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006829_NODE_7_length_1082_cov_14.505473	1077	607	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006950_NODE_8_length_906_cov_16.034982	901	431	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006898_NODE_1_length_5042_cov_10.391541	1587	2057	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006925_NODE_1_length_5629_cov_17.839157	1515	1985	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006925_NODE_1_length_5629_cov_17.839157	3257	3727	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006681_NODE_3_length_2168_cov_18.511239	1482	1012	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006690_NODE_1_length_3311_cov_12.317873	1667	2137	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006870_NODE_2_length_2560_cov_10.650423	6	476	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006877_NODE_2_length_1650_cov_30.392880	6	476	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006666_NODE_2_length_3255_cov_14.666457	3250	2780	95.117	0.0
NC_035108.1:461326757-461327206	1	137	SRR11006666_NODE_2_length_3255_cov_14.666457	967	831	97.810	1.77e-61
NC_035108.1:461326757-461327206	1	450	SRR11006684_NODE_1_length_3427_cov_10.012239	3422	2952	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006646_NODE_3_length_2545_cov_12.145462	1579	2049	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006745_NODE_4_length_1447_cov_17.333577	967	497	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006649_NODE_1_length_3010_cov_7.248210	101	571	95.117	0.0
NC_035108.1:461326757-461327206	1	137	SRR11006649_NODE_1_length_3010_cov_7.248210	2384	2520	98.540	4.17e-63
NC_035108.1:461326757-461327206	1	450	SRR11006572_NODE_6_length_1488_cov_11.164422	6	476	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006573_NODE_8_length_918_cov_24.064209	913	443	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006629_NODE_2_length_3219_cov_19.726926	1575	2045	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006641_NODE_2_length_2868_cov_7.899678	6	476	95.117	0.0
NC_035108.1:461326757-461327206	1	137	SRR11006641_NODE_2_length_2868_cov_7.899678	2289	2425	98.540	4.17e-63
NC_035108.1:461326757-461327206	1	450	SRR11006638_NODE_4_length_1650_cov_11.403687	6	476	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006640_NODE_2_length_2338_cov_8.361787	2333	1863	95.117	0.0
NC_035108.1:461326757-461327206	1	50	SRR11006640_NODE_2_length_2338_cov_8.361787	50	1	100.000	1.37e-18
NC_035108.1:461326757-461327206	1	450	SRR11006588_NODE_7_length_1003_cov_8.543197	6	476	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006656_NODE_6_length_972_cov_16.988827	967	497	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006639_NODE_4_length_1458_cov_12.994207	967	497	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006645_NODE_1_length_5348_cov_12.418706	3867	3397	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006630_NODE_6_length_1043_cov_7.371636	6	476	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006918_NODE_1_length_8841_cov_15.164765	4094	3624	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006918_NODE_1_length_8841_cov_15.164765	5836	5366	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006882_NODE_1_length_7009_cov_19.657963	1518	1988	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006882_NODE_1_length_7009_cov_19.657963	3260	3730	95.117	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006575_NODE_1_length_5883_cov_7.935412	1605	2075	95.117	0.0
NC_035108.1:461326757-461327206	2	450	SRR11006813_NODE_12_length_747_cov_17.532836	747	278	95.106	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006529_NODE_2_length_1410_cov_9.050263	576	106	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006952_NODE_1_length_1902_cov_17.328767	844	374	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006782_NODE_1_length_4148_cov_17.633505	4143	3673	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006756_NODE_2_length_2546_cov_14.298906	191	661	94.904	0.0
NC_035108.1:461326757-461327206	3	72	SRR11006756_NODE_2_length_2546_cov_14.298906	1991	2060	100.000	1.90e-29
NC_035108.1:461326757-461327206	1	450	SRR11006606_NODE_3_length_1948_cov_18.021913	1774	1304	94.904	0.0
NC_035108.1:461326757-461327206	1	32	SRR11006606_NODE_3_length_1948_cov_18.021913	32	1	100.000	8.08e-09
NC_035108.1:461326757-461327206	1	450	SRR11006655_NODE_1_length_7281_cov_23.056913	1565	2035	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006655_NODE_1_length_7281_cov_23.056913	3307	3777	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006576_NODE_3_length_1819_cov_24.772101	1014	544	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006678_NODE_2_length_3241_cov_6.066372	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006698_NODE_7_length_964_cov_18.060879	937	467	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006800_NODE_2_length_3122_cov_7.410509	3117	2647	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006571_NODE_2_length_3496_cov_9.860778	3491	3021	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006710_NODE_1_length_3048_cov_12.666779	1426	1896	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006634_NODE_8_length_1003_cov_18.380130	998	528	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006536_NODE_7_length_1019_cov_16.194268	1014	544	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006864_NODE_1_length_2144_cov_9.313014	2139	1669	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006712_NODE_8_length_986_cov_15.948295	965	495	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006880_NODE_2_length_3299_cov_25.463998	3294	2824	94.904	0.0
NC_035108.1:461326757-461327206	1	137	SRR11006880_NODE_2_length_3299_cov_25.463998	1011	875	98.540	4.17e-63
NC_035108.1:461326757-461327206	1	450	SRR11006652_NODE_1_length_7522_cov_16.362122	3986	3516	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006652_NODE_1_length_7522_cov_16.362122	5728	5258	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006490_NODE_7_length_990_cov_14.591457	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006731_NODE_3_length_1779_cov_10.960635	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	32	SRR11006731_NODE_3_length_1779_cov_10.960635	1748	1779	100.000	8.08e-09
NC_035108.1:461326757-461327206	1	450	SRR11006883_NODE_1_length_3137_cov_17.251961	1493	1963	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006718_NODE_1_length_3423_cov_7.957561	3418	2948	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006798_NODE_9_length_884_cov_20.893432	879	409	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006624_NODE_1_length_3900_cov_6.840701	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006648_NODE_2_length_3145_cov_10.535202	1645	1175	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006835_NODE_1_length_2997_cov_14.976370	1645	1175	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006936_NODE_3_length_2178_cov_8.164683	2173	1703	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006557_NODE_6_length_901_cov_16.310680	819	349	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006544_NODE_4_length_1487_cov_12.788652	1482	1012	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006569_NODE_1_length_3173_cov_16.569121	1645	1175	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006663_NODE_1_length_3302_cov_13.948837	1877	1407	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006663_NODE_1_length_3302_cov_13.948837	135	64	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006617_NODE_9_length_1001_cov_22.280303	889	419	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006748_NODE_16_length_536_cov_35.810458	509	39	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006878_NODE_4_length_2209_cov_47.513602	2035	1565	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006506_NODE_1_length_3629_cov_23.257883	1349	1819	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006506_NODE_1_length_3629_cov_23.257883	3091	3162	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006683_NODE_1_length_4031_cov_19.600152	1731	2201	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006683_NODE_1_length_4031_cov_19.600152	3473	3544	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006755_NODE_4_length_1466_cov_26.994960	1461	991	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006622_NODE_8_length_824_cov_10.824632	819	349	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006887_NODE_1_length_3157_cov_25.007792	1513	1983	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006834_NODE_3_length_1914_cov_8.003811	1909	1439	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006626_NODE_3_length_1631_cov_14.557915	594	1064	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006948_NODE_2_length_2552_cov_20.743838	2364	1894	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006948_NODE_2_length_2552_cov_20.743838	622	551	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006927_NODE_1_length_4196_cov_21.371935	1738	2208	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006927_NODE_1_length_4196_cov_21.371935	3480	3551	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006549_NODE_2_length_1905_cov_23.351751	1425	955	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006668_NODE_2_length_2842_cov_16.992767	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006587_NODE_6_length_1059_cov_18.165988	1014	544	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006801_NODE_2_length_3079_cov_20.835776	1435	1905	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006954_NODE_6_length_998_cov_18.411509	993	523	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006773_NODE_2_length_2289_cov_24.785714	2039	1569	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006773_NODE_2_length_2289_cov_24.785714	297	226	98.611	6.62e-29
NC_035108.1:461326757-461327206	1	450	SRR11006875_NODE_4_length_1108_cov_14.178468	985	515	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006566_NODE_3_length_1879_cov_24.999445	832	362	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006709_NODE_6_length_1020_cov_19.117709	1015	545	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006947_NODE_6_length_1245_cov_30.805651	345	815	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006603_NODE_3_length_1781_cov_23.024648	985	515	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006824_NODE_2_length_2248_cov_16.958084	2243	1773	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006824_NODE_2_length_2248_cov_16.958084	501	430	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006542_NODE_3_length_1629_cov_22.606314	663	1133	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006596_NODE_1_length_3328_cov_14.051369	1645	1175	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006716_NODE_4_length_2265_cov_26.504570	805	1275	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006607_NODE_2_length_2289_cov_14.983725	2208	1738	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006521_NODE_5_length_1044_cov_13.541882	921	451	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006594_NODE_2_length_4073_cov_14.203453	4068	3598	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006546_NODE_9_length_824_cov_23.942436	819	349	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006661_NODE_2_length_4276_cov_11.066444	1656	2126	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006924_NODE_7_length_824_cov_15.696118	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006781_NODE_6_length_894_cov_11.363525	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006909_NODE_3_length_1650_cov_12.419580	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006708_NODE_1_length_2244_cov_22.692663	46	516	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006708_NODE_1_length_2244_cov_22.692663	1788	1859	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006636_NODE_13_length_775_cov_31.939828	748	278	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006491_NODE_2_length_3404_cov_6.735798	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006619_NODE_4_length_1198_cov_12.818020	6	476	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006732_NODE_2_length_2631_cov_10.112764	2626	2156	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006888_NODE_2_length_3649_cov_12.228723	2346	1876	94.904	0.0
NC_035108.1:461326757-461327206	33	72	SRR11006888_NODE_2_length_3649_cov_12.228723	472	433	100.000	3.67e-13
NC_035108.1:461326757-461327206	1	32	SRR11006888_NODE_2_length_3649_cov_12.228723	604	573	100.000	8.08e-09
NC_035108.1:461326757-461327206	1	450	SRR11006562_NODE_8_length_918_cov_11.097503	913	443	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006479_NODE_6_length_1003_cov_14.530238	998	528	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006531_NODE_1_length_6999_cov_22.419099	1549	2019	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006531_NODE_1_length_6999_cov_22.419099	3291	3761	94.904	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006724_NODE_2_length_2600_cov_23.422909	2342	1872	94.904	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006724_NODE_2_length_2600_cov_23.422909	600	529	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006742_NODE_6_length_994_cov_15.123228	913	443	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006839_NODE_1_length_2169_cov_13.449331	2164	1694	94.692	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006839_NODE_1_length_2169_cov_13.449331	422	351	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006515_NODE_6_length_972_cov_12.283799	967	497	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006567_NODE_7_length_972_cov_16.044693	967	497	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006874_NODE_2_length_1776_cov_27.636257	1269	799	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006523_NODE_3_length_2341_cov_18.277827	2336	1866	94.692	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006523_NODE_3_length_2341_cov_18.277827	594	523	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006752_NODE_2_length_2241_cov_8.175601	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006752_NODE_2_length_2241_cov_8.175601	1748	1819	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006559_NODE_6_length_877_cov_5.598750	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006767_NODE_4_length_1835_cov_17.643914	1645	1175	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006581_NODE_3_length_1728_cov_14.984252	792	1262	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006919_NODE_5_length_1466_cov_23.816415	1461	991	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006895_NODE_1_length_5867_cov_30.423316	2586	2116	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006895_NODE_1_length_5867_cov_30.423316	4328	3858	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006774_NODE_5_length_1020_cov_10.514316	1015	545	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006741_NODE_5_length_918_cov_19.561237	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006699_NODE_1_length_2887_cov_13.629537	2882	2412	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006671_NODE_3_length_1545_cov_33.440054	768	1238	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006591_NODE_2_length_2018_cov_10.529624	2013	1543	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006792_NODE_3_length_2589_cov_10.072452	2584	2114	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006794_NODE_9_length_895_cov_24.716381	878	408	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006837_NODE_2_length_2299_cov_19.242124	2294	1824	94.692	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006837_NODE_2_length_2299_cov_19.242124	552	481	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006694_NODE_4_length_1263_cov_13.055649	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006528_NODE_2_length_2287_cov_17.591403	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	72	SRR11006528_NODE_2_length_2287_cov_17.591403	1710	1781	100.000	1.56e-30
NC_035108.1:461326757-461327206	1	450	SRR11006956_NODE_1_length_6145_cov_43.734509	1702	2172	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006956_NODE_1_length_6145_cov_43.734509	3444	3914	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006821_NODE_3_length_1853_cov_15.114865	1595	1125	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006611_NODE_2_length_1552_cov_11.111186	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006604_NODE_1_length_3067_cov_15.388963	3062	2592	94.692	0.0
NC_035108.1:461326757-461327206	1	137	SRR11006604_NODE_1_length_3067_cov_15.388963	779	643	98.540	4.17e-63
NC_035108.1:461326757-461327206	1	450	SRR11006511_NODE_5_length_1233_cov_18.336505	345	815	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006778_NODE_6_length_831_cov_5.511936	826	356	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006592_NODE_9_length_753_cov_18.298817	748	278	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006599_NODE_2_length_2619_cov_10.445712	2614	2144	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006831_NODE_8_length_1090_cov_22.861797	124	594	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006595_NODE_1_length_3844_cov_10.869392	3839	3369	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006496_NODE_8_length_972_cov_11.287151	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006610_NODE_2_length_2869_cov_16.073066	1445	1915	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006541_NODE_1_length_6796_cov_9.376693	3676	3206	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006541_NODE_1_length_6796_cov_9.376693	5418	4948	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006928_NODE_8_length_922_cov_24.082840	748	278	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006784_NODE_2_length_3131_cov_21.732809	1645	1175	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006916_NODE_10_length_831_cov_17.399204	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006621_NODE_2_length_3002_cov_13.517607	1482	1012	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006853_NODE_1_length_2911_cov_14.697248	1645	1175	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006705_NODE_4_length_942_cov_30.338728	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006485_NODE_6_length_1003_cov_17.183585	998	528	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006704_NODE_1_length_7374_cov_46.721941	1613	2083	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006704_NODE_1_length_7374_cov_46.721941	3355	3825	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006894_NODE_7_length_918_cov_17.829964	913	443	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006600_NODE_2_length_3022_cov_15.016978	1645	1175	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006881_NODE_1_length_4167_cov_14.368215	1474	1944	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006555_NODE_6_length_918_cov_22.447087	913	443	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006727_NODE_9_length_760_cov_21.613470	648	178	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006914_NODE_3_length_1819_cov_24.507463	191	661	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006585_NODE_7_length_824_cov_11.483266	819	349	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006538_NODE_3_length_1819_cov_20.817451	1015	545	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006527_NODE_8_length_1020_cov_15.723224	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006484_NODE_13_length_648_cov_12.908932	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006905_NODE_1_length_5771_cov_19.175272	1524	1994	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006905_NODE_1_length_5771_cov_19.175272	3266	3736	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006713_NODE_3_length_1819_cov_27.942021	1645	1175	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006672_NODE_1_length_5998_cov_18.232900	2732	2262	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006672_NODE_1_length_5998_cov_18.232900	4474	4004	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006501_NODE_5_length_1081_cov_13.708167	1076	606	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006815_NODE_2_length_3440_cov_6.904847	3435	2965	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006830_NODE_7_length_990_cov_17.366922	6	476	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006493_NODE_1_length_3439_cov_7.861392	3434	2964	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006534_NODE_4_length_878_cov_11.911361	873	403	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006548_NODE_5_length_1063_cov_12.692698	889	419	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006582_NODE_4_length_1858_cov_20.243683	741	271	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006686_NODE_4_length_1653_cov_25.228426	967	497	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006522_NODE_2_length_2807_cov_15.783883	1645	1175	94.692	0.0
NC_035108.1:461326757-461327206	1	450	SRR11006726_NODE_5_length_972_cov_11.490503	6	476	94.692	0.0
